,attentive cat,img1,img2
181,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2143.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face704.jpg
182,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene1487.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2725.jpg
183,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene487.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face45.jpg
184,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3592.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2534.jpg
185,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1516.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2374.jpg
186,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1615.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2800.jpg
187,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene104.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1374.jpg
188,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1309.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1415.jpg
189,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3564.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face848.jpg
190,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1615.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2529.jpg
191,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene959.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3522.jpg
192,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3150.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1802.jpg
193,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3251.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1322.jpg
194,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3482.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face228.jpg
195,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2557.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face524.jpg
196,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3472.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2508.jpg
197,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2143.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face344.jpg
198,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene674.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1584.jpg
199,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1422.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1917.jpg
200,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1288.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2658.jpg
201,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3402.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2960.jpg
202,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1623.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2437.jpg
203,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1560.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face166.jpg
204,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene948.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1448.jpg
205,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene931.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face326.jpg
206,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene478.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3230.jpg
207,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3326.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1401.jpg
208,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene733.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2865.jpg
209,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1196.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3483.jpg
210,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face2736.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene786.jpg
211,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face5.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene829.jpg
212,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face100.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene1297.jpg
213,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2126.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3186.jpg
214,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1228.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3213.jpg
215,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face160.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene724.jpg
216,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1279.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3493.jpg
217,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2310.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene830.jpg
218,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2549.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2.jpg
219,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face583.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1578.jpg
220,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2549.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1330.jpg
221,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1371.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1898.jpg
222,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face327.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3363.jpg
223,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2854.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3276.jpg
224,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3549.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3088.jpg
225,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face407.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene361.jpg
226,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2740.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2281.jpg
227,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face124.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene620.jpg
228,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face599.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene373.jpg
229,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3671.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2730.jpg
230,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3579.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3028.jpg
231,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3096.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3371.jpg
232,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3093.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3345.jpg
233,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene501.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1892.jpg
234,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3088.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2435.jpg
235,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3574.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3155.jpg
236,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3548.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face701.jpg
237,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3288.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1642.jpg
238,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1107.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1472.jpg
239,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3204.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face3375.jpg
240,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene804.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3588.jpg
241,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene618.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1953.jpg
242,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face954.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3470.jpg
243,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3671.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3061.jpg
244,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face2675.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3361.jpg
245,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2800.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3493.jpg
246,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face971.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3603.jpg
247,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1059.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3189.jpg
248,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1997.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene152.jpg
249,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2730.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene343.jpg
250,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face964.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2913.jpg
251,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3143.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene951.jpg
252,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3659.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3572.jpg
253,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face824.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3402.jpg
254,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2148.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3476.jpg
255,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1617.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1537.jpg
256,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face209.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3202.jpg
257,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face5.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene1473.jpg
258,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3472.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3334.jpg
259,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3314.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2856.jpg
260,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2405.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene776.jpg
261,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face856.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3406.jpg
262,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3246.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene513.jpg
263,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face194.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3143.jpg
264,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3443.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2576.jpg
265,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3269.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face402.jpg
266,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene700.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2967.jpg
267,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1399.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2435.jpg
268,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3148.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2534.jpg
269,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene819.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1320.jpg
270,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3537.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1892.jpg
271,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2803.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1869.jpg
272,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene99.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2590.jpg
273,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1578.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face901.jpg
274,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene862.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2308.jpg
