Marker,Timestamp
2.0,11164.812137516
2.0,11164.828862092
2.0,11164.845549472
2.0,11164.86242794
2.0,11164.879381895
2.0,11164.895828592
2.0,11164.912633761
2.0,11164.928868948
2.0,11164.946534013
2.0,11164.961955617
2.0,11164.978863624
2.0,11164.995614822
2.0,11165.011842715
2.0,11165.028905342
2.0,11165.046758578
2.0,11165.062006234
2.0,11165.078793169
2.0,11165.095682213
2.0,11165.111500945
2.0,11165.129025246
2.0,11165.145720285
2.0,11165.161711871
2.0,11165.179266805
2.0,11165.195578573
2.0,11165.211859344
2.0,11165.228402314
2.0,11165.245021865
2.0,11165.261701952
2.0,11165.278429081
2.0,11165.295293327
2.0,11165.31172179
2.0,11165.328627973
2.0,11165.345833552
2.0,11165.361735793
2.0,11165.378581441
2.0,11165.395280855
2.0,11165.411956201
2.0,11165.428323035
2.0,11165.445737935
2.0,11165.461832723
2.0,11165.478621847
2.0,11165.495215871
2.0,11165.511476585
2.0,11165.528503474
2.0,11165.546574054
2.0,11165.562224308
2.0,11165.578250173
2.0,11165.595153439
2.0,11165.611609252
2.0,11165.628548256
2.0,11165.645082838
2.0,11165.662048828
2.0,11165.678812424
2.0,11165.695486676
2.0,11165.71156943
2.0,11165.72820138
2.0,11165.744948931
2.0,11165.762520275
2.0,11165.778037059
2.0,11165.794595345
2.0,11165.811368058
2.0,11165.82845913
2.0,11165.844706716
2.0,11165.861036718
2.0,11165.878300279
2.0,11165.894367352
2.0,11165.911314014
2.0,11165.928090009
2.0,11165.94490466
2.0,11165.962025634
2.0,11165.978287443
2.0,11165.994878549
2.0,11166.01119834
2.0,11166.028166882
2.0,11166.044660257
2.0,11166.060934828
2.0,11166.077765889
2.0,11166.094402215
2.0,11166.111702244
2.0,11166.127821465
2.0,11166.144595637
2.0,11166.161188932
2.0,11166.178234055
2.0,11166.194686951
2.0,11166.211333852
2.0,11166.228058064
2.0,11166.244236727
2.0,11166.261147651
2.0,11166.278186939
2.0,11166.294410457
2.0,11166.313138904
2.0,11166.327468681
2.0,11166.34410829
2.0,11166.36148417
2.0,11166.377798855
2.0,11166.39419231
2.0,11166.410538722
2.0,11166.427419378
2.0,11166.444253721
2.0,11166.460821488
2.0,11166.477767785
2.0,11166.494403747
2.0,11166.511528733
2.0,11166.527218371
2.0,11166.54395097
2.0,11166.560921335
2.0,11166.57763169
2.0,11166.594008005
2.0,11166.610638496
2.0,11166.627207722
2.0,11166.643905678
2.0,11166.661161946
2.0,11166.677092632
2.0,11166.694868922
2.0,11166.710359814
2.0,11166.727108823
2.0,11166.744436202
2.0,11166.760673942
2.0,11166.777522142
2.0,11166.794165032
2.0,11166.810727695
2.0,11166.827496032
2.0,11166.843571857
2.0,11166.860516331
2.0,11166.87830502
2.0,11166.89397606
2.0,11166.910240056
2.0,11166.927235219
2.0,11166.943949584
2.0,11166.960589557
2.0,11166.97732325
2.0,11166.993473469
2.0,11167.01060976
2.0,11167.028606312
2.0,11167.043512999
2.0,11167.060243411
2.0,11167.077489832
2.0,11167.093721737
2.0,11167.110029859
2.0,11167.1270046
2.0,11167.143745952
2.0,11167.160186084
2.0,11167.177023709
2.0,11167.193863886
2.0,11167.210550902
2.0,11167.227007445
2.0,11167.243690084
2.0,11167.26026551
2.0,11167.276815408
2.0,11167.293330299
2.0,11167.310008562
2.0,11167.326813002
2.0,11167.343441305
2.0,11167.359741403
2.0,11167.376770116
